"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"3587",0.97835,0.58715,0.87395,1.50215,1.80245,0.93425,2.2247,2.9411,0.79652,0.7846,0.75724,0.87652,0.50565,0.59105,0.35715,0.21215,1.46305,0.38353,0.83749,1.54963,0.71929,0.48367,0.87143,0.45851,0.93753822677076,0.453905959190983,0.00148374180188635,2.17846289213725,1
"3588",0.98555,0.74405,1.60055,1.90745,1.18895,1.33355,2.3831,3.9965,0.83964,0.59748,0.80468,0.62116,0.20355,0.56565,0.43665,0.59585,3.18997,0.45295,0.29929,1.93105,0.14833,0.92179,0.76667,0.22415,0.0312401504156541,0.681471828946396,3.24534604870641,8.14452189914038e-45,1
"3589",0.54215,1.73555,1.59575,1.41815,1.72595,1.07585,2.9555,2.4575,0.51428,0.64636,0.57036,0.68852,0.19005,0.39595,0.45335,0.19945,3.77965,1.60813,2.14789,2.93413,0.87463,0.16543,0.61835,0.64247,1.77875136260241,0.316993432169003,2.46360479775226e-250,1.04909026246722,0
"3590",1.49015,1.15355,1.83575,1.57055,1.34645,0.67745,2.6165,3.7031,0.82108,0.73524,0.68204,0.60388,0.15785,0.53655,0.50575,0.40275,1.98253,2.67127,2.85145,3.28201,0.52345,0.70597,0.57623,0.19103,0.423944277058067,0.240168614002487,0.963363850051695,4.33681077437311e-18,1
"3591",1.86305,1.94255,0.51335,1.89755,0.66335,1.75265,3.2981,4.4735,0.57924,0.799,0.86044,0.5182,0.22265,0.22715,0.52305,0.42685,3.38731,0.12613,1.26259,0.72361,0.12241,0.22177,0.79331,0.20417,0.0584772884515569,0.86674166466436,0.0049629640251394,3.00826841184867,1
"3592",1.17935,0.70355,1.42775,0.77525,1.53575,1.43255,2.0399,3.6737,0.88196,0.59452,0.70444,0.86324,0.48855,0.29225,0.45655,0.10525,2.77111,1.57693,3.65563,0.81175,0.54217,0.87859,0.93083,0.10373,0.0876954918754356,1.30392371485976,1.53155106285622,5.05258729510512e-30,1
"3593",1.41095,1.90025,1.51175,1.14755,0.75215,1.78925,2.3291,4.8875,0.64884,0.70484,0.87212,0.73604,0.46865,0.45865,0.34395,0.13045,3.76795,1.36867,0.53641,1.57537,0.89641,0.92881,0.53645,0.24719,0.811914639643836,1.88897652672202,0.00166261054693912,2.01479085568401,1
"3594",1.16285,0.84785,0.98225,1.63175,1.87925,1.89815,3.3851,2.4695,0.86204,0.56924,0.59068,0.81404,0.50745,0.47815,0.48725,0.21875,3.59479,2.46691,2.01763,3.07999,0.24949,0.95473,0.32315,0.27005,-0.798277749191295,-0.603555089623152,-0.00439099485713488,5.81126807242671e-32,0
"3595",0.89885,0.87335,1.69205,0.58535,1.94345,1.58735,4.0397,2.0909,0.56276,0.82604,0.52108,0.51196,0.50275,0.36445,0.23725,0.32405,3.01603,2.75941,0.85465,0.88585,0.92737,0.96193,0.93299,0.17231,2.86172367346069,2.05566516113645,1.03313774098833,2.16900828222081e-07,1
"3596",1.90445,1.14965,0.58355,0.65915,0.87755,0.91715,3.2975,3.4343,0.77676,0.7174,0.70324,0.64796,0.44285,0.10015,0.36065,0.31805,1.27975,0.57229,0.37105,2.21497,0.43057,0.93331,0.34529,0.25889,0.787770051750384,0.930217921994385,1.98514406613503,5.3912552085383e-26,1
"3597",1.68275,0.82625,1.74095,1.04315,0.92405,1.64495,2.5541,2.7689,0.819,0.61892,0.8498,0.8222,0.56905,0.33965,0.34865,0.10885,0.38119,3.22039,0.50287,0.14407,0.84835,0.43615,0.29111,0.86837,2.31383040749045,1.20500361472693,1.0102246252496,0.00193201615780691,1
"3598",1.31735,0.83285,1.53425,0.63935,1.96745,1.45895,2.8703,2.0255,0.74884,0.66812,0.74308,0.6742,0.27885,0.24855,0.27335,0.42415,1.82731,0.10351,1.99735,1.43107,0.53803,0.63271,0.85739,0.61025,0.615399644866702,1.04504883179925,1.03982464516906,1.02626449764411,1
"3599",1.75115,1.90265,1.78295,1.64795,1.83845,1.02515,3.5231,2.9195,0.81492,0.55516,0.59836,0.5238,0.20475,0.24925,0.39725,0.41045,1.57771,2.90995,2.12449,3.93877,0.48277,0.20773,0.68639,0.67073,0.0122788213858435,0.000799815216483493,9.88933116680106e-74,0.384907245514919,0
"3600",0.75305,1.74695,0.85055,1.44395,0.60935,1.15595,4.3283,4.4699,0.80484,0.50628,0.5978,0.80644,0.31965,0.40685,0.41015,0.52845,2.90137,0.80863,2.40061,2.26567,0.81919,0.76609,0.94739,0.82967,0.150128394654538,0.0872234570624529,0.491355515533845,1.68496615754845,0
"3601",1.37285,0.92465,1.71335,1.31975,1.29425,1.91315,4.4339,4.1801,0.7738,0.58508,0.60868,0.5474,0.57795,0.46975,0.12605,0.23985,3.03865,1.54261,1.18147,2.28595,0.58915,0.27757,0.87503,0.61781,0.2747047076923,0.135952051879878,1.75202880970508e-27,1.74402017984373,0
"3602",1.78655,1.37555,0.73505,1.05635,1.67165,1.18955,2.9117,2.1269,0.7186,0.79572,0.89452,0.62692,0.55455,0.58205,0.44945,0.15985,3.07219,1.66117,1.27351,1.75165,0.15427,0.25201,0.64319,0.56669,NA,NA,NA,NA,0
"3603",1.08605,1.13585,0.61475,1.31795,0.66425,1.64225,3.2819,3.5855,0.6034,0.66636,0.595,0.5454,0.43565,0.22735,0.12115,0.16165,0.15343,1.40923,1.99969,2.95363,0.76987,0.27739,0.69377,0.09635,0.0206367743240045,0.299028947404266,6.91711032980261e-23,0.913368582520809,1
"3604",1.48115,0.67835,1.40255,1.86245,1.02305,1.47335,3.8099,3.3059,0.7586,0.78564,0.6306,0.71396,0.38675,0.42995,0.32615,0.34655,3.88495,1.43107,0.61051,0.60271,0.18559,0.45757,0.92435,0.52133,0.000115560808710627,0.00528660888304518,1.26757124793068,1.02679826997265e-154,0
"3605",0.96365,1.65845,0.52205,1.25405,1.55945,1.63745,4.3667,2.2205,0.83188,0.76004,0.7346,0.5166,0.20895,0.55455,0.21665,0.36695,0.80785,1.42327,0.65575,2.73601,0.82045,0.50815,0.41909,0.09383,1.01891789880532,1.31581166098588,0.000247450966531876,2.65272311993102,1
"3606",0.53765,1.55915,1.43855,1.35005,0.54605,1.96295,4.3889,2.0693,0.6406,0.82404,0.65692,0.56788,0.42125,0.36595,0.34755,0.32215,0.83203,1.38739,0.61519,1.18225,0.84853,0.32257,0.32711,0.50297,0.570606877322121,0.764665862068176,1.46123946939211e-07,2.21745555637269,1
"3607",0.58235,0.50255,1.74035,1.93295,0.56885,1.25165,3.7637,4.0751,0.59108,0.78708,0.63332,0.53756,0.39415,0.28765,0.40485,0.32485,2.66503,3.14161,1.10815,3.45127,0.16111,0.64153,0.79961,0.39011,0.0140845602468738,0.102461754818435,0.641848491039013,-3.02809672242184e-55,1
"3608",0.99305,1.42655,1.92605,1.00535,0.58115,1.45955,2.5289,2.1479,0.54252,0.5998,0.70916,0.88556,0.47815,0.36135,0.17035,0.48105,0.70957,2.99887,2.64943,0.79381,0.21169,0.54721,0.91805,0.07997,0.0668128067908343,0.376599442845788,1.38147800305236,1.2505301581128e-16,1
"3609",0.93335,1.93265,1.03955,1.27715,1.13315,0.50465,2.7851,2.2919,0.57068,0.52796,0.81156,0.51596,0.11445,0.49125,0.53405,0.34785,2.26489,1.21033,1.87177,0.36871,0.53551,0.73081,0.94901,0.71519,0.456279864562524,1.8033901308352,0.651600431768509,8.05565251566936e-11,1
"3610",0.65345,0.70625,1.64465,1.27205,1.26005,0.80255,2.9651,2.1185,0.8466,0.69084,0.68284,0.71492,0.58625,0.31805,0.52585,0.41875,3.16969,2.62525,2.61355,1.27741,0.59671,0.70345,0.19013,0.48047,0.0911225691781449,0.021464773895674,1.45826859193545,2.06776231470573e-74,0
"3611",1.42925,1.16285,0.51845,1.32605,1.34165,1.43615,3.4787,2.0957,0.60452,0.80196,0.58612,0.8134,0.58525,0.55055,0.56745,0.22245,2.26177,0.78757,0.32893,3.09559,0.51409,0.16669,0.59873,0.63419,0.726355630354204,0.107922219085325,0.432834410070594,2.28280612981967,0
"3612",0.68675,0.59615,1.13405,0.50045,1.43015,1.12025,2.0147,4.1627,0.51364,0.73404,0.58988,0.56868,0.57875,0.22895,0.22465,0.46995,0.10351,0.37495,2.44117,1.92949,0.14941,0.40051,0.69611,0.29885,0.715521755213616,1.12501177580123,6.2257046165877e-18,0.348225838643246,0
"3613",0.51125,0.74825,1.63145,0.53015,1.29335,1.43315,3.7433,3.8633,0.60012,0.52756,0.7682,0.69756,0.52835,0.31415,0.35015,0.59525,0.48181,1.99579,0.28681,0.26029,0.56953,0.78463,0.21839,0.30101,3.08396142213917,0.977570668052691,1.70907210878975,1.55077079081706e-05,1
"3614",1.64555,1.22555,1.96475,1.56575,0.77885,1.28585,3.3761,2.1425,0.5262,0.69964,0.72204,0.84244,0.13195,0.41035,0.27475,0.42585,0.58789,1.85383,3.62599,1.71265,0.71623,0.45235,0.24701,0.20093,0.0489594011815913,0.52233032350247,2.97322429077159e-20,1.00546275024065,1
"3615",1.91975,1.34105,1.55315,1.58015,1.20635,0.74315,3.5873,4.5215,0.5962,0.52916,0.69004,0.71844,0.49525,0.13415,0.16305,0.34245,1.27741,3.34285,0.57463,0.72439,0.35461,0.41041,0.76325,0.41261,2.52956393518417,2.02879450496284,1.21833423151175,1.33971000967561e-59,0
"3616",0.99905,0.83375,0.65585,0.85265,1.39355,1.88735,2.6765,3.7997,0.5578,0.88676,0.73724,0.87684,0.55415,0.36505,0.30545,0.40735,3.47545,0.14641,3.10651,3.97231,0.23779,0.55855,0.71735,0.24161,6.25363687586354e-05,0.000213172132817024,1.89475637579167e-45,0.610637886853584,0
"3617",1.09415,0.89885,1.44155,0.70445,1.39295,0.66095,4.9121,3.4985,0.71252,0.88964,0.67028,0.70692,0.17125,0.47375,0.36655,0.40765,3.94969,0.16357,2.58937,2.43025,0.75781,0.47827,0.89069,0.11309,0.0911917779005301,0.863333161875725,0.826356639178327,1.99230894995007,0
"3618",1.77515,1.60475,0.95795,1.69445,0.52295,1.75835,3.6551,3.4049,0.7558,0.78964,0.8758,0.68836,0.44485,0.52705,0.32335,0.25095,0.31255,1.90843,2.50513,0.30163,0.27559,0.10333,0.40973,0.24323,0.0758539928808549,0.26607725204841,1.19906529534298,0.407675221872145,1
"3619",0.88145,1.47575,1.47935,0.58235,0.77105,0.68255,4.9085,4.8437,0.67844,0.87452,0.75076,0.61548,0.59845,0.30185,0.55785,0.50815,0.85153,0.96775,2.85379,1.87177,0.41257,0.54325,0.32333,0.05081,0.0105191268325912,0.0119180214774734,0.413903820047211,0.0624128860349617,0
"3620",1.25045,0.85475,1.57175,0.93815,1.78355,0.97505,2.3345,3.2093,0.79956,0.55836,0.83348,0.705,0.23345,0.22575,0.35225,0.50495,3.98635,1.62997,3.28513,2.77735,0.77851,0.83971,0.28985,0.15251,0.217650622191724,0.668671105151518,0.0719833269443697,1.07744159557337,0
"3621",1.22975,1.04975,1.78955,1.19375,0.99575,1.50005,2.0909,3.6953,0.70692,0.71548,0.88348,0.5142,0.58095,0.34945,0.41045,0.49815,2.60653,1.10737,1.61359,2.72119,0.87715,0.84997,0.31307,0.12551,1.08975509077481,2.10263017428119,1.26143140227827,0.273645632340936,1
"3622",0.75875,1.70825,1.14485,1.75805,0.77015,1.30325,4.5221,3.9539,0.69652,0.59068,0.67996,0.69364,0.13155,0.12795,0.41975,0.19345,2.58001,2.27425,3.60883,0.44905,0.14905,0.38449,0.77297,0.35681,0.0250684969922566,0.158273942418293,0.873535978622755,2.74764637929261e-48,1
"3623",1.18115,0.69035,1.08845,1.99115,1.42265,0.78665,2.1149,4.7771,0.72772,0.81156,0.601,0.69916,0.13745,0.31475,0.29255,0.12215,0.34453,2.57767,3.43879,1.77583,0.16939,0.13933,0.58613,0.07169,0.000100298378739579,0.000577570799200335,2.42562844655674e-14,0.248834677890718,0
"3624",1.84535,1.61105,0.87185,1.58855,1.73915,0.54455,4.9757,2.3825,0.5418,0.62236,0.79716,0.66932,0.14395,0.44755,0.28655,0.45655,2.09563,3.21103,3.67825,1.28209,0.83935,0.15571,0.16511,0.64985,0.0953823740558136,0.0462271315118095,-1.37987498305415e-41,0.939788387229557,1
"3625",1.46465,1.28525,1.73345,0.95975,1.11425,0.65225,2.1995,3.0347,0.65156,0.88268,0.64132,0.57532,0.36305,0.25845,0.58905,0.27655,1.22047,0.87493,2.71729,3.47935,0.83449,0.20539,0.21353,0.90203,0.0552125272876357,0.00384322579813085,2.35783822679093e-294,1.44041503261039,0
"3626",0.51875,0.50075,0.51395,1.77875,1.87145,1.57175,2.9759,4.6931,0.62548,0.65084,0.52964,0.69788,0.14555,0.13585,0.39415,0.55105,1.35775,3.61195,0.88273,3.45049,0.71785,0.48619,0.41801,0.74795,1.04288825150333,0.337267098110224,1.54839684678567,0.0034439310533203,1
"3627",1.02305,1.56785,1.97075,1.77095,1.61135,0.86405,4.3907,2.7341,0.84836,0.71532,0.79564,0.70116,0.27075,0.43515,0.33545,0.43475,2.25319,1.63465,3.85219,2.46535,0.30079,0.20467,0.51485,0.92723,0.131888187681782,0.00890344058217684,9.26577188828751e-28,0.826025441555813,1
"3628",1.02275,1.01885,1.94615,1.55255,1.21265,0.89705,4.1111,3.5303,0.77756,0.60516,0.7054,0.88148,0.19985,0.55495,0.18155,0.38965,2.37487,2.55739,2.85925,3.30307,0.60301,0.37207,0.66083,0.15431,0.000459914453244924,0.000784340520039374,2.46429421568016e-132,0.0789794434239472,0
"3629",0.65015,1.78265,1.28615,1.74515,1.33865,0.79025,4.4459,4.1261,0.64972,0.83644,0.6142,0.69036,0.58115,0.17735,0.23025,0.17455,0.94279,1.07461,0.50521,2.02231,0.78463,0.71191,0.71069,0.22253,2.2715260535314,1.51522944859119,0.00168581707239715,2.01611318343305,1
"3630",0.79115,1.26785,0.80795,1.01285,1.45115,1.27235,4.8323,2.2937,0.84228,0.89188,0.65092,0.80284,0.41555,0.37015,0.43965,0.25895,0.47947,1.62529,3.09871,0.96073,0.20395,0.67069,0.30731,0.50495,0.637579479828887,0.0813009979548883,3.7544549926266,1.83883432149759e-06,1
"3631",1.78235,1.01105,1.71815,0.61205,0.79355,1.14395,4.5731,2.1029,0.61764,0.89924,0.53836,0.88972,0.30205,0.33135,0.11655,0.44165,1.94119,0.75169,3.99571,2.46223,0.90775,0.91477,0.92903,0.06917,0.182767812810931,1.55679489074995,9.84889943547963e-09,0.531536525617907,1
"3632",0.94025,1.98635,1.49975,1.54145,0.86945,1.06535,2.0345,4.3019,0.78156,0.61988,0.65636,0.65908,0.45565,0.29975,0.35535,0.38635,0.51613,1.13545,0.85543,3.91459,0.24769,0.30835,0.15683,0.81347,0.790627070270612,0.0780353264413502,0.00440357708200147,1.06717215474045,1
"3633",0.91475,0.84455,0.87995,0.58025,1.31675,0.52895,3.4781,3.9083,0.76204,0.76092,0.89996,0.50916,0.35225,0.17775,0.34165,0.41665,2.28517,3.18451,2.79919,0.58399,0.90253,0.79291,0.34169,0.27365,0.597399828364984,0.558264878669251,0.258230645531336,0.660269864624712,1
"3634",0.87935,1.14365,1.28765,1.65545,1.85375,1.74935,4.4897,2.2613,0.64812,0.76804,0.509,0.55836,0.52925,0.40445,0.42015,0.49035,2.22121,3.57997,1.26961,1.10425,0.27685,0.27901,0.14639,0.82751,-1.13396150604926,-0.0723487503516697,-0.0163658844847968,0.000488328054867808,0
"3635",0.82835,1.58645,1.17605,1.25375,0.73925,1.19045,4.1027,4.8281,0.82508,0.80508,0.71476,0.72484,0.53995,0.23415,0.44405,0.15395,2.10343,3.91459,0.13237,0.87883,0.67375,0.42085,0.38075,0.62609,0.144858105197855,0.163786040474522,0.0840695856060673,1.42599152552391e-91,0
"3636",1.72805,0.56375,1.36985,1.99445,1.93385,1.98725,2.7827,3.7787,0.74276,0.60444,0.76452,0.68732,0.14865,0.15895,0.16995,0.45205,2.57455,0.67135,1.87801,0.70879,0.12457,0.17173,0.22865,0.82985,0.167327139087647,0.197118931262662,3.61736477550895,8.83011852976159e-08,1
"3637",0.96245,1.19495,0.96335,0.68945,0.51425,1.38425,3.1067,4.5791,0.67756,0.57412,0.68756,0.54716,0.24005,0.59185,0.33715,0.15095,0.91159,2.12059,1.49035,2.49343,0.89623,0.11845,0.87701,0.71753,0.130484937615001,0.0846851562254122,-2.82440267390625e-163,0.912954048013014,0
"3638",1.45985,1.36415,1.36565,1.96895,0.71795,1.52225,3.4901,4.8893,0.63996,0.5398,0.72476,0.65636,0.42755,0.19945,0.46725,0.19795,1.49659,2.08939,2.84053,3.82957,0.17839,0.61183,0.87179,0.12389,0.0275984567546355,0.271189223302185,1.25133778398891,3.13106174310813e-23,1
"3639",0.73655,0.95465,1.38305,1.85405,0.91265,1.08605,2.6189,3.9893,0.67404,0.89436,0.5218,0.82844,0.37885,0.51515,0.39585,0.39025,1.57849,1.46617,3.26641,2.92711,0.54559,0.11809,0.50405,0.26447,NA,NA,NA,NA,0
"3640",1.58255,1.13555,1.05185,1.18265,1.82225,1.86785,4.5245,4.9055,0.76988,0.66884,0.89756,0.51708,0.17695,0.26265,0.27875,0.50965,1.24075,1.44979,2.23837,1.90063,0.92197,0.58159,0.08483,0.58523,0.314299611585521,0.268817398767482,4.00621218479458e-123,6.3973997273544,0
"3641",1.12355,1.09025,1.63925,1.10945,0.60065,1.00325,2.9489,4.4987,0.70492,0.70308,0.77668,0.86796,0.37015,0.35835,0.56995,0.24265,3.32413,0.17527,1.22281,1.53091,0.19909,0.99199,0.47453,0.30623,0.233738022659729,1.40032597587303,0.984558648511285,0.71221671585456,1
"3642",1.33925,1.38665,1.44635,1.42925,1.29965,1.10585,4.4033,4.4381,0.81644,0.8622,0.75068,0.57884,0.46365,0.15845,0.52715,0.13805,2.74069,3.24691,2.28361,2.86159,0.43561,0.75601,0.67523,0.45059,NA,NA,NA,NA,0
"3643",1.78955,0.67685,0.84455,0.53645,0.92765,1.13765,2.1827,4.9199,0.50692,0.87396,0.51948,0.6382,0.19665,0.19215,0.20845,0.30745,3.29683,2.40373,3.10105,2.97937,0.27721,0.48547,0.88601,0.06629,0.0261909818482629,0.317147312566675,1.03683905110266,2.70017608232751e-129,0
"3644",1.19615,1.05005,1.72655,0.50015,0.80555,1.85555,3.9821,3.0167,0.89452,0.79764,0.68892,0.82772,0.23925,0.59075,0.21905,0.45585,2.43493,2.13853,0.31645,1.27429,0.17245,0.69463,0.38543,0.45203,0.0267611070912036,0.0260864103281124,3.40554827758684,3.65853784376771e-239,0
"3645",1.69955,1.61075,0.63365,0.97025,1.85345,1.32755,2.4143,3.8759,0.77492,0.65668,0.56804,0.89948,0.10045,0.20615,0.53625,0.50605,3.24925,2.66815,0.24703,2.19235,0.73315,0.39583,0.63257,0.33575,0.338230132664043,0.512530409358532,1.09815577182197,6.15227420556757e-10,1
"3646",1.95455,1.47935,1.28255,1.68035,1.44965,1.86755,2.8643,4.3079,0.51508,0.73892,0.56932,0.59396,0.12635,0.21975,0.38445,0.48035,1.94275,0.97399,0.64171,0.51067,0.19765,0.43147,0.29561,0.24143,0.245634409464738,0.271450822069903,2.62549115413321,1.16536933758615e-74,1
"3647",1.41395,0.99725,1.76855,1.75385,1.67255,1.95035,3.4073,4.2413,0.88132,0.8018,0.5034,0.5282,0.20465,0.18875,0.42645,0.33145,3.09715,0.77275,2.87953,0.22207,0.64081,0.82117,0.64031,0.20363,0.211424581262076,1.30038226276118,2.6567804893294,1.68589318423708e-12,1
"3648",1.63685,1.24625,1.41875,1.64825,1.22405,1.71575,2.3441,4.3685,0.66004,0.61932,0.6022,0.81812,0.17975,0.29325,0.27045,0.37315,0.28525,2.06911,1.96771,3.10417,0.45055,0.66025,0.10481,0.09455,0.773025880530903,0.504720051292615,1.03390702046351,0.606109345280464,1
"3649",1.33445,0.60965,1.53455,0.53975,0.52925,0.54665,4.0751,4.7591,0.51956,0.55724,0.88252,0.73092,0.14705,0.32235,0.13675,0.14835,2.37955,1.10503,3.32179,0.37027,0.88435,0.93457,0.17105,0.39353,0.687468182364731,2.98322695426412,0.130883996874425,0.598170862142166,1
"3650",0.81125,1.95905,1.47335,0.51395,1.09295,0.78545,2.4299,2.0765,0.5118,0.78668,0.86452,0.73516,0.33645,0.25615,0.44335,0.14325,2.99965,3.03709,0.92953,3.85063,0.97957,0.62389,0.40199,0.89465,1.4866025137693,0.0755439194540505,0.000695644057223527,0.939637364358475,1
"3651",0.75215,1.02725,1.77215,1.60895,1.80695,1.77665,4.1561,3.9725,0.8594,0.66908,0.70484,0.57852,0.27615,0.51355,0.28555,0.39745,1.03561,0.99583,0.99973,1.20799,0.70903,0.89533,0.35321,0.15035,1.68524231870196,1.1319876571024,3.55136010650626,0.000310510864442288,1
"3652",0.91625,1.83875,1.53485,1.49315,1.67405,0.58115,3.2225,4.8971,0.65548,0.82516,0.64804,0.78988,0.48805,0.31195,0.58725,0.52455,2.32261,2.96065,3.60649,2.79373,0.42301,0.33679,0.11471,0.40829,0.000878527258995104,0.00101618147407707,6.80389757101999e-46,1.24570981690783,0
"3653",1.66415,0.92705,1.08665,1.42745,1.36835,0.92045,3.5669,3.5795,0.60972,0.52932,0.75132,0.69764,0.33475,0.30175,0.23155,0.49215,1.79299,2.08471,1.15729,2.34679,0.30745,0.87553,0.79565,0.14531,0.0253833959556711,0.0722070160010526,3.00768829070644,1.76546488924932e-239,0
"3654",1.83815,1.58435,1.16075,1.09235,1.20125,1.41605,3.4889,2.6819,0.8366,0.75164,0.6938,0.59908,0.28395,0.24685,0.50345,0.52485,1.44823,2.93881,3.35299,3.17281,0.42481,0.22213,0.81149,0.90923,NA,NA,NA,NA,0
"3655",1.51115,0.85205,0.65315,1.51865,1.97405,0.82295,3.0287,2.0843,0.79532,0.687,0.8406,0.86868,0.49365,0.58785,0.21585,0.32235,1.00753,2.37877,3.25783,1.92715,0.55351,0.60409,0.73031,0.26987,0.268693286530106,0.442862860971439,1.51371719715067e-27,1.08583456602424,1
"3656",0.77165,0.50615,1.11755,1.14635,0.51635,1.74635,4.0661,3.3983,0.70684,0.80708,0.8098,0.63084,0.48765,0.43175,0.37665,0.30915,3.95515,2.80231,1.34293,3.72427,0.60643,0.30169,0.28157,0.24251,0.0705014049250077,0.25308531407862,2.17729756188779e-08,0.951007039867651,1
"3657",1.63955,1.21475,0.88085,1.89335,1.79855,1.63655,4.9061,2.5535,0.765,0.85092,0.50292,0.82324,0.17115,0.53745,0.51505,0.19915,1.85851,1.72279,2.26099,0.91549,0.77275,0.40933,0.34925,0.74903,0.761436043993418,0.507714459306995,4.51971821634154e-43,1.40012336777337,0
"3658",1.46495,0.72065,1.29185,1.74305,1.63625,1.05725,3.4805,3.6335,0.66348,0.84756,0.57868,0.5794,0.56915,0.19745,0.47845,0.53705,1.59487,1.09489,3.47311,0.54499,0.81109,0.61939,0.49163,0.91211,1.54837278988677,1.49446773281283,2.12201657401669,4.10843626488132e-06,1
"3659",1.04945,0.57665,1.22345,1.97855,1.17335,1.76345,3.0857,2.4413,0.69916,0.72876,0.60996,0.84556,0.12185,0.18245,0.15185,0.18435,3.78277,3.84205,2.16115,1.86553,0.75151,0.15175,0.28445,0.13217,0.0142052633322254,0.152983324369847,7.10203765738709e-40,1.47409748000737,1
"3660",1.16105,1.18745,1.50935,0.82595,0.78725,1.53755,4.5149,3.7631,0.52052,0.51796,0.78204,0.88596,0.17265,0.58975,0.23785,0.29265,0.55981,0.64171,3.40213,2.14711,0.11953,0.83197,0.22091,0.68351,0.615239660163388,0.315231830224074,3.74545217716428,2.82620967456994e-11,0
"3661",1.99835,1.21685,1.99385,1.57685,1.30235,0.96635,2.4689,2.9141,0.81564,0.69708,0.81236,0.80388,0.35665,0.38095,0.35575,0.55675,0.42175,2.19937,1.93495,0.62689,0.89569,0.89605,0.60917,0.62771,1.89999435770658,2.05776556088819,0.264427716143302,0.745855313212273,1
"3662",1.77875,0.66185,0.69605,1.51625,1.88825,1.39175,3.0407,2.9147,0.653,0.84036,0.50476,0.5854,0.54665,0.38235,0.24615,0.20365,1.48645,3.31243,3.96295,3.60727,0.12925,0.39997,0.63221,0.11273,-1.33478447118119,-0.445655690021195,-0.279579827396112,-0.00232229868991271,0
"3663",1.79705,0.98465,1.70165,0.57635,0.93575,1.84535,4.4861,3.7901,0.58964,0.6178,0.70012,0.60436,0.27865,0.32815,0.24455,0.27335,3.00433,2.87563,3.55501,2.64475,0.48007,0.20215,0.09473,0.21713,0.0108444259437756,0.154706095101974,1.24544921526701e-99,0.573650685440684,0
"3664",0.59765,1.72085,0.64115,0.80825,0.97625,1.06865,4.1363,3.1907,0.72524,0.80524,0.85292,0.52796,0.59755,0.58945,0.54745,0.43305,0.30943,3.93409,0.92875,1.42873,0.57529,0.17749,0.56831,0.15719,0.038838015003042,0.160535505388513,1.23212011883375e-71,0.567007837204966,0
"3665",1.62875,0.53165,0.87665,1.07285,0.51605,1.42025,3.7499,3.9653,0.7798,0.50188,0.82036,0.85532,0.45105,0.52895,0.12645,0.55195,1.47553,1.53871,2.97001,3.87481,0.86437,0.16147,0.11831,0.18365,NA,NA,NA,NA,0
"3666",1.45415,1.04135,0.72545,1.78895,0.94295,1.33985,3.1763,3.8639,0.83532,0.50172,0.63644,0.51636,0.29835,0.16505,0.30245,0.33005,0.68227,0.88195,2.66191,2.44897,0.12007,0.65305,0.80375,0.74615,0.103967488912058,0.430101971852384,2.79817975480096,1.136638020826e-26,1
"3667",0.85865,1.33955,1.91735,1.74695,0.65585,0.73805,3.7325,2.2415,0.54876,0.7874,0.85148,0.62348,0.58595,0.38965,0.13765,0.45505,3.57061,0.31489,1.07149,3.55033,0.26029,0.39799,0.77405,0.32153,1.43818059564754,1.63608157192531,0.0676860486206596,0.214364178021227,0
"3668",1.01675,0.87095,1.67405,0.67145,1.81475,0.55895,2.6987,3.7661,0.87284,0.70236,0.57628,0.85876,0.52765,0.13965,0.11795,0.30095,1.59565,3.58699,1.20253,3.16033,0.22591,0.21187,0.50729,0.09113,0.0326246496074074,0.00407018798158785,0.95057166819825,3.33056474420746e-26,0
"3669",1.85765,1.66715,1.07135,1.02215,1.53185,1.59605,4.0283,2.0651,0.86284,0.66092,0.7606,0.88292,0.19735,0.12495,0.12575,0.32225,1.97707,3.64081,0.33049,1.62217,0.28693,0.46837,0.43835,0.67325,0.0251905202932594,0.0117002852576972,0.387467544058999,3.0417387609038e-160,0
"3670",1.19075,0.74225,0.70505,0.54395,0.65375,0.59525,2.7953,4.3763,0.55012,0.58372,0.78348,0.75156,0.42665,0.48615,0.36175,0.52815,3.21727,2.77579,0.94981,1.51843,0.36415,0.72235,0.79835,0.12965,2.09417013896465,3.89033840711225,0.755439124271834,8.76655973539586e-171,0
"3671",0.76565,0.67445,1.86365,1.54085,1.60595,0.97175,2.1797,3.2117,0.56508,0.62412,0.63244,0.81604,0.40315,0.48065,0.16095,0.48875,1.38505,1.61203,1.17289,3.61585,0.27271,0.65701,0.92453,0.09941,0.0215762672557488,0.151081386582608,2.1862171675915,1.26098080314091e-46,0
"3672",1.98545,0.94565,1.68005,1.80275,0.96545,1.35515,3.8327,2.3789,0.87804,0.64572,0.7014,0.80852,0.15665,0.37535,0.48525,0.23165,3.55111,3.49105,1.15339,0.63001,0.62659,0.75655,0.17213,0.05423,2.70276512307248,1.18914502703463,1.85241941847692,3.9425548620309e-199,0
"3673",1.36535,1.08755,1.12925,0.78365,0.53135,1.31195,4.6895,3.9935,0.58868,0.67444,0.8194,0.65332,0.30695,0.21845,0.42655,0.16905,0.44359,1.56991,3.03319,3.36079,0.78859,0.39475,0.20381,0.20705,0.0349138861972933,0.279330739216931,2.5584089396963e-31,0.601865816789354,1
