"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"329",0.61475,1.41875,1.34975,1.42625,0.95675,1.21475,3.7655,2.2265,0.6562,0.8094,0.7258,0.621,0.40625,0.39525,0.50225,0.26375,1.51765,1.47865,1.63075,3.17125,0.71875,0.20755,0.77855,0.40055,0.103104533825742,0.214833795958263,2.7708081413496e-247,0.129768383154283,0
"330",0.66875,1.97975,0.82625,0.70175,1.45025,1.47125,4.8575,2.1095,0.5678,0.5638,0.731,0.7706,0.35075,0.36775,0.47625,0.22875,1.75165,3.04645,2.38735,1.54495,0.56935,0.54505,0.52025,0.57335,0.0968912231440762,0.108547341492576,4.13997887073787e-43,3.20957831170497,0
"331",1.57925,1.68725,1.32275,1.79225,1.18025,1.81775,2.5445,2.4995,0.5622,0.8814,0.7866,0.8426,0.10375,0.50925,0.36025,0.59025,0.67135,3.56125,0.97555,3.50275,0.14905,0.28765,0.68495,0.08915,0.209303894347112,0.136122668121215,2.23858998014006,6.45768429832357e-20,1
"332",1.43075,1.55075,1.60925,0.93725,1.82825,0.92075,2.2565,3.2345,0.6462,0.5126,0.5438,0.7262,0.19575,0.34375,0.49925,0.49075,0.79225,1.07305,1.53325,2.50045,0.19225,0.74575,0.88385,0.70835,0.290595428157468,0.730609235367571,2.94440855551938,5.42156620797484e-09,1
"333",1.50725,1.99175,0.71075,1.90925,1.05425,1.00325,2.9195,3.7085,0.7506,0.6166,0.517,0.6426,0.46925,0.56575,0.10625,0.21275,3.93565,0.75325,1.96615,2.20795,0.93115,0.72325,0.36185,0.05765,0.206734200508014,1.68313449779515,-2.13224023672569e-35,0.964097542185418,1
"334",0.66125,1.52825,1.40525,1.66775,0.79025,1.21925,3.7565,4.7615,0.6102,0.8354,0.701,0.8442,0.44775,0.37625,0.21125,0.37575,1.19395,2.79295,3.88105,0.63625,0.18955,0.92935,0.18815,0.13505,0.00297699163541214,0.000366965190837083,2.07289334319689,1.61583007067001e-228,0
"335",0.67925,0.79925,1.54175,1.09925,0.88325,1.50575,3.6005,4.1375,0.6678,0.7894,0.583,0.6042,0.13975,0.20125,0.13625,0.11975,2.87875,3.10105,2.57065,2.37565,0.96175,0.30835,0.08285,0.67865,0.224119832624185,0.198000373518778,3.78426761809651e-217,0.972125418664539,0
"336",1.10375,1.53275,1.78325,1.04525,1.46675,0.76775,4.1195,3.7775,0.6866,0.739,0.603,0.515,0.36125,0.53525,0.35725,0.37725,3.71725,1.24855,3.10105,2.24695,0.91495,0.55945,0.82445,0.32135,0.0176312647972392,0.0301379102140485,1.05549956279869e-100,0.710755091728931,0
"337",1.53875,1.97675,1.87775,1.22375,1.79825,0.57875,2.3135,4.0145,0.655,0.7394,0.851,0.8978,0.39575,0.29775,0.13875,0.15225,3.15955,1.34605,1.34995,2.32495,0.44605,0.57655,0.28985,0.35285,0.4765064513827,0.176878476121636,1.16128543462516,3.81590960160256e-06,1
"338",1.35425,1.27775,1.05275,1.60175,1.26875,1.70525,2.1545,2.5895,0.833,0.5254,0.795,0.6114,0.45625,0.43075,0.16025,0.22475,3.88105,1.42405,2.21965,2.75005,0.86275,0.31375,0.76325,0.39515,0.153566235650377,0.248329288355388,1.2913440656961e-238,1.20433671292918,0
"339",1.93325,1.30175,0.60125,0.67775,1.41575,1.44125,3.0305,3.4055,0.7086,0.5786,0.6762,0.6378,0.44925,0.36525,0.55675,0.39975,3.04255,1.11205,0.76105,0.80395,0.41635,0.11215,0.25655,0.08195,0.0481522289176744,0.457301738039861,7.89369520174359e-75,3.64803836719546,0
"340",0.67175,0.75575,0.64325,1.46975,1.72175,1.09925,3.2705,4.2155,0.6018,0.693,0.643,0.8458,0.49175,0.20175,0.17675,0.12025,0.30865,3.03085,0.74155,1.66195,0.69085,0.92395,0.08915,0.87755,3.16739897671685,0.556138664678828,0.681523696370533,0.000480014749002918,1
"341",1.85975,1.07525,0.89075,0.63425,1.72925,0.95075,2.4545,3.7655,0.8306,0.7194,0.5158,0.8062,0.24575,0.48625,0.21475,0.35775,1.55275,0.19945,0.44515,1.21735,0.48025,0.61705,0.05945,0.67415,2.1539751411123,1.17583560259703,0.000215721506237726,1.38561915442211,1
"342",1.19225,1.42175,1.74425,1.55825,1.11425,1.92875,2.7125,2.8385,0.5082,0.5882,0.7998,0.6822,0.45075,0.19175,0.47825,0.36775,0.25795,3.08545,0.91315,1.93495,0.29665,0.42715,0.65165,0.43385,0.672921128833518,0.521790088508709,0.88201165720336,1.61060525958071,1
"343",1.98425,0.97625,1.19525,1.09025,1.98275,1.78325,4.8845,3.2015,0.8178,0.8258,0.7366,0.7126,0.39875,0.19075,0.35775,0.57675,2.86705,1.35385,0.81175,0.89755,0.80785,0.63955,0.15755,0.10535,0.419827031418065,0.162997793213035,3.97544794724726,1.75966970984714e-52,0
"344",1.47725,1.09475,1.26875,1.77125,0.68975,1.87175,3.8345,4.2995,0.6502,0.5402,0.8114,0.869,0.58975,0.57125,0.32325,0.27625,1.85695,1.13545,2.54725,0.83905,0.57385,0.38935,0.63005,0.84245,0.374859876742239,0.557178671320802,1.92305188107515e-75,2.51211588195242,1
"345",0.58925,0.69875,0.68975,1.64375,1.65575,1.74875,2.4845,4.8605,0.5286,0.8182,0.505,0.6306,0.47825,0.42025,0.31375,0.47025,3.94735,3.19075,3.28435,1.81405,0.64945,0.54055,0.93245,0.76145,0.483288799737449,0.363109371488483,8.89802737732307e-32,0.389293726321478,0
"346",1.87775,1.00775,0.71975,0.64925,1.94525,1.10075,4.3325,3.6365,0.523,0.8174,0.8918,0.513,0.16625,0.16575,0.25325,0.14675,2.92945,1.16665,1.03015,2.78905,0.29755,0.67735,0.60395,0.74075,0.182900918362695,0.371447482976207,1.60140578395948,7.25511940147796e-115,0
"347",0.72275,1.33475,1.38275,0.84275,1.60925,1.42475,2.5625,3.3875,0.873,0.8106,0.6666,0.6842,0.53625,0.34175,0.15975,0.44475,3.06205,3.71335,1.73995,2.85925,0.99775,0.18145,0.90365,0.90275,0.246078481201653,0.0157262128287394,2.04731667804979e-80,1.39924813764593,1
"348",1.20125,1.01525,0.93875,0.77525,0.89825,1.76525,3.4115,4.6805,0.651,0.8202,0.555,0.6118,0.50925,0.20875,0.22125,0.53975,2.63305,2.53945,1.79065,3.58075,0.20665,0.32815,0.50765,0.59045,0.0711530612702804,0.151322307680839,1.07369745449463,7.9419533020637e-60,0
"349",1.69475,1.92425,0.90125,0.91625,0.74675,0.91325,2.2985,2.2115,0.6494,0.5286,0.8142,0.6158,0.16675,0.33925,0.56825,0.51575,3.97465,1.27975,0.92875,1.87255,0.84205,0.83665,0.72095,0.21335,0.588078510318911,1.72078520750833,0.470945570822625,3.43691583732071e-08,1
"350",1.55525,1.21625,1.08875,0.58175,1.14875,1.85975,4.8755,2.1035,0.5234,0.7858,0.7466,0.6738,0.47575,0.14575,0.53125,0.51625,0.44905,0.31645,2.64475,1.56445,0.98245,0.16795,0.48785,0.17825,0.00773724103819052,0.1018801979695,4.94065645841247e-324,1.29963905710825,0
"351",1.22525,0.83825,1.38875,1.34375,1.74875,0.88325,4.9595,3.7715,0.5274,0.7022,0.543,0.7214,0.18025,0.23725,0.53525,0.46825,3.79915,3.36625,0.74935,1.82575,0.15985,0.88435,0.43745,0.10895,0.0192184711510412,0.00932831184123779,0.765235865472192,0,0
"352",1.66625,0.57125,1.89875,1.44725,1.76675,0.69125,3.0065,2.9015,0.6478,0.7282,0.8494,0.7746,0.27625,0.45575,0.14075,0.41625,1.14715,2.74225,0.77275,3.49495,0.74485,0.99055,0.81095,0.27365,1.32776227245416,1.05965377067788,1.59359060740166,0.000142139150755244,1
"353",1.16225,1.20875,1.26125,1.06925,1.77425,1.31075,2.0285,4.2575,0.6726,0.7946,0.6526,0.739,0.37875,0.32175,0.15525,0.46175,0.35935,1.82575,3.60805,0.42565,0.53245,0.63685,0.08015,0.85505,1.08474506467023,0.523310762664523,0.732602128867386,1.04454104312905,1
"354",0.57875,1.28075,1.08725,1.62125,1.69625,0.88775,2.6525,4.5605,0.8446,0.8338,0.6438,0.833,0.15475,0.46525,0.38425,0.21975,3.15175,1.51765,0.34765,3.85765,0.13825,0.14725,0.05495,0.43835,0.109922270199062,0.00723604187267626,1.13069165965788,5.75012232387851e-12,1
"355",0.91325,1.97825,0.77375,0.73925,1.83575,0.61475,2.4695,3.6395,0.5414,0.6286,0.805,0.5878,0.23375,0.24025,0.14425,0.40525,3.49495,2.72275,3.42865,0.87805,0.46945,0.53785,0.52745,0.40955,0.329992086679354,0.310392029788556,0.39591435911835,0.542012985192769,1
"356",0.93725,1.10375,1.47425,1.75475,1.22675,1.54475,3.6125,3.3035,0.6654,0.7094,0.6862,0.8914,0.54925,0.47375,0.42375,0.52525,2.02465,0.71425,3.13225,2.95675,0.33355,0.86005,0.28085,0.29795,0.935031535632724,1.14733771236708,3.22574791628961,3.95673919161506e-52,0
"357",0.56075,1.52675,0.84575,0.93125,1.07975,1.30175,2.1215,3.5555,0.573,0.8018,0.591,0.7478,0.49475,0.15125,0.11675,0.28975,0.19945,1.40845,2.53555,3.50665,0.84655,0.47485,0.31055,0.57065,0.0298869034783607,0.017891743827693,4.74309267414203e-259,1.50882199106742,0
"358",0.53975,1.22825,1.04675,1.63025,1.15025,1.22675,4.2695,2.0885,0.6282,0.535,0.8422,0.549,0.26975,0.42325,0.53175,0.14225,2.75005,2.21185,3.81475,0.26965,0.20845,0.47755,0.12245,0.60755,NA,NA,NA,NA,0
"359",0.62375,1.22525,1.33325,0.88475,0.85925,0.71975,2.7455,2.6195,0.5306,0.8054,0.6474,0.6934,0.54775,0.23125,0.49175,0.14475,0.50365,0.27745,1.44745,0.71035,0.90055,0.47935,0.89915,0.64265,0.986675247168371,0.938220639988582,9.82013621252199e-23,1.3604218475547,1
"360",0.65975,1.66625,1.28375,1.77575,1.70375,1.07225,4.1165,4.3985,0.7722,0.8134,0.7662,0.5174,0.57275,0.36275,0.54125,0.42825,2.87485,0.19555,1.19005,1.10815,0.94645,0.94465,0.74525,0.21875,2.03070568487708,4.22704434980789,1.58204043457424,8.66044118567686e-05,1
"361",1.84475,0.71525,1.36625,0.96875,1.04225,1.65275,2.7425,4.3835,0.8878,0.7762,0.7822,0.8106,0.46975,0.46575,0.34225,0.54325,1.39675,2.52775,1.02235,3.75235,0.30565,0.44065,0.69305,0.60665,0.00311998743936442,0.0107223528045063,0.40649081150142,1.1543412624775e-32,0
"362",0.75725,1.21325,1.16375,1.03325,0.56375,1.82375,3.7205,2.8475,0.8742,0.6134,0.5374,0.6102,0.53825,0.23625,0.11775,0.26725,2.61355,0.57385,1.97005,1.01845,0.78715,0.34615,0.07295,0.43205,0.119333226636186,0.747826927171897,9.66899782489392e-15,1.87386765571557,1
"363",1.91975,0.73025,1.02875,0.53975,0.88475,0.53375,4.6415,2.3975,0.6818,0.775,0.7586,0.5966,0.27325,0.47675,0.18725,0.14375,2.76175,0.60895,0.63235,1.71265,0.63145,0.12025,0.53195,0.93695,0.317393366617725,0.00509607817907161,9.05936940880075e-24,1.66403757833161,1
"364",0.53075,1.19975,1.07075,1.75775,0.58625,1.96025,4.1645,4.6715,0.8294,0.563,0.6102,0.5298,0.14375,0.53175,0.53825,0.35825,2.50045,1.57225,2.26255,1.61125,0.82225,0.35965,0.66245,0.20705,0.044989920826242,0.591524267742121,2.26725532666222e-202,2.01153233549768,0
"365",0.95225,1.60625,0.95975,1.42475,1.24625,1.01375,3.7745,3.3485,0.585,0.5058,0.869,0.6242,0.17975,0.47775,0.10225,0.55525,0.56605,2.17675,1.09255,3.77965,0.97525,0.24985,0.65795,0.47975,0.298654909981874,0.0807011847802365,-3.83113947377801e-169,1.39144283089963,1
"366",1.64225,1.36025,1.40375,1.38725,0.62075,1.48325,4.2155,4.6145,0.561,0.6366,0.6634,0.5066,0.21175,0.28125,0.45525,0.57775,1.56055,2.32105,3.68215,2.97625,0.83035,0.46765,0.25925,0.82175,0.017402316438181,0.00660232106537827,0.288347408266122,1.07291513068993,0
"367",1.35275,1.13375,0.98675,1.22675,1.06775,1.91375,2.7005,2.5235,0.583,0.7534,0.853,0.813,0.44375,0.32675,0.29125,0.59475,2.30155,2.06365,3.27265,0.47245,0.16885,0.33985,0.76685,0.80915,0.0270530367313519,0.167717384368394,1.43571981512254,5.67765564675773e-105,1
"368",0.96425,1.11725,1.23725,1.17575,1.09625,0.89825,2.0795,2.0255,0.5866,0.6322,0.7378,0.6586,0.57575,0.25875,0.40075,0.20025,0.59335,3.27655,1.43575,3.55735,0.37675,0.10945,0.09185,0.26015,0.000175018067533169,0.00016774758319275,6.40140508760792e-109,1.01227758041863,0
"369",0.51125,1.14875,1.71575,0.95525,0.75725,1.25825,2.2025,2.9525,0.5154,0.8866,0.601,0.5294,0.30025,0.29575,0.41825,0.58525,3.37795,1.26805,2.01295,3.47545,0.43165,0.94735,0.62375,0.24485,0.0858954508789529,0.536674128591254,1.20944738383368,2.65007342693379e-50,1
"370",1.77425,1.43975,0.73025,1.66625,1.99025,1.03625,3.0545,2.4215,0.633,0.8674,0.5294,0.589,0.57825,0.25775,0.47175,0.16875,1.58005,2.77735,0.46855,2.72275,0.48295,0.69535,0.09275,0.43475,1.17233219488794,0.0562730645327424,1.98665217829918,1.04082650507503e-20,1
"371",0.71825,0.85775,1.27325,1.95875,1.46375,0.73475,2.6975,2.3525,0.7718,0.7398,0.7354,0.5774,0.56025,0.28725,0.41275,0.55875,2.27815,0.55045,3.76405,0.28525,0.25705,0.84745,0.46715,0.36815,0.289196139008478,0.471670915240807,1.93206128285188,2.62190763660387e-37,1
"372",1.28525,1.36175,0.70775,1.45775,1.43825,1.27625,3.6965,4.8995,0.6638,0.6038,0.6914,0.5242,0.37525,0.45325,0.34875,0.35525,3.07765,0.44905,1.59955,1.12765,0.48835,0.23095,0.94415,0.22415,1.1678706165003,2.95439610210103,3.31311442628452e-91,3.19275424258976,0
"373",1.04375,0.53825,1.92575,0.62375,1.29725,1.79675,2.1155,3.7505,0.579,0.8962,0.5322,0.5794,0.34575,0.52575,0.32425,0.42225,0.61285,2.99575,0.23065,2.29375,0.13465,0.70435,0.16385,0.41315,0.4705299445352,0.0333003103979237,2.43558097222604,-1.38910065032227e-24,1
"374",1.22075,1.54175,1.42475,1.39625,1.94075,0.76025,3.3695,2.7725,0.6146,0.6922,0.5966,0.8282,0.17175,0.31625,0.37075,0.41075,0.12925,3.68605,0.73765,1.24075,0.69445,0.78355,0.36275,0.81275,3.30898610916512,0.948743476341454,0.574760797969457,0.000227059985554466,1
"375",0.61025,1.75625,1.54625,1.14575,1.52075,1.82975,3.1055,4.7255,0.8714,0.8242,0.8082,0.5582,0.14475,0.43825,0.55575,0.10775,1.10035,2.11825,1.26415,0.56605,0.61795,0.35785,0.46895,0.58325,1.52204738443517,1.39016198215086,1.58485588845449,0.0708923276772046,0
"376",1.01975,1.88225,1.72025,1.81475,1.82975,0.97775,2.1245,3.0485,0.5242,0.7866,0.7222,0.8854,0.33725,0.10025,0.30325,0.50075,3.65875,3.82645,3.52615,2.07925,0.86185,0.27865,0.47345,0.33125,0.0615484651411748,0.155427413273119,2.03920950754516e-232,2.60472477009612,0
"377",0.88175,1.35275,1.99475,1.99025,0.78275,1.68875,2.5985,3.2255,0.7574,0.8302,0.8514,0.6746,0.42725,0.18225,0.52625,0.54925,2.93335,0.39055,1.51765,1.89205,0.16795,0.64405,0.74435,0.61385,0.0146191275226149,0.570879287523368,3.9734521078322,5.22355105309818e-08,1
"378",1.59125,1.86875,1.43825,0.63575,1.40675,1.56275,3.5975,3.8225,0.7122,0.7826,0.685,0.8218,0.56975,0.12975,0.59925,0.15025,3.24145,3.43645,2.27815,0.80785,0.76285,0.89965,0.72725,0.09905,0.00119751350765847,0.00324174357611192,0.915093371383141,7.56876271786016e-232,0
"379",0.74525,1.06025,0.50225,1.03625,0.94475,1.48775,2.5085,2.3465,0.755,0.859,0.7738,0.7714,0.59525,0.57575,0.17425,0.10625,2.61745,1.48255,3.92785,2.14165,0.82135,0.62425,0.58595,0.28265,0.088993094432464,0.52498868068733,5.37017021736984e-18,0.849800806481872,1
"380",1.54475,0.94175,0.77225,1.69475,0.86825,1.55525,3.8465,4.7195,0.7594,0.783,0.7382,0.585,0.41075,0.51125,0.37525,0.27925,3.95905,1.69315,1.49035,2.98015,0.61435,0.87085,0.35465,0.63725,0.0213397141854926,0.133516105497852,0.15877612781351,2.85087026056047e-41,0
"381",0.63875,1.79075,1.24775,0.69425,1.43675,1.52525,2.5025,3.5885,0.5202,0.583,0.8234,0.613,0.12325,0.20425,0.27775,0.33725,3.02305,1.25245,0.58945,1.19005,0.57835,0.65035,0.24125,0.24215,0.769263438254513,0.722673593930714,1.57584066339164,1.5072627238558e-17,1
"382",1.95725,1.59425,0.98375,1.94675,0.94925,1.07825,2.6855,4.0985,0.5434,0.6766,0.569,0.551,0.45925,0.24675,0.10575,0.15075,2.65645,3.99805,1.95835,1.03405,0.46315,0.10495,0.55985,0.34745,0.0578992539426594,0.225908051835213,6.92567580381508e-26,1.49971810596913,1
"383",0.81425,1.98725,1.25675,0.89525,1.28525,0.59675,3.6875,2.8955,0.7326,0.7878,0.593,0.8602,0.43575,0.40875,0.13825,0.38925,0.73765,2.15335,3.46375,1.97005,0.69355,0.58645,0.90275,0.13325,0.181138103593923,0.477150576281175,8.46923451553639e-164,0.251459432657828,0
"384",1.25375,1.12925,0.97175,1.76975,1.62425,1.75475,2.6195,4.5575,0.5922,0.5574,0.7854,0.7906,0.31575,0.11175,0.26525,0.42775,0.62845,1.62295,3.52225,3.55345,0.53875,0.46945,0.07025,0.50675,NA,NA,NA,NA,0
"385",1.01375,1.87625,0.62525,1.52375,1.00475,0.50825,2.0375,2.3135,0.5398,0.5158,0.877,0.7318,0.34475,0.32925,0.49775,0.32275,3.21025,3.93175,2.99965,1.22905,0.26245,0.44245,0.63635,0.10985,0.0245905286367206,0.0173276310326463,0.315313886443095,3.6728301418046e-35,0
"386",1.11425,1.17425,0.59675,1.67075,1.17275,1.09325,2.0405,4.2305,0.6166,0.745,0.5754,0.5374,0.15675,0.46475,0.18675,0.15525,0.37885,1.48645,1.29145,1.99735,0.43075,0.72145,0.23855,0.50315,1.40762266347085,0.647868754356695,1.11500007748002,0.341399345374797,1
"387",1.25225,1.94375,1.66625,1.41575,1.46075,1.94975,3.1745,4.2695,0.5282,0.5726,0.6294,0.6362,0.15525,0.49525,0.19925,0.40575,1.43185,3.56905,1.38895,1.14325,0.34705,0.38665,0.55625,0.87935,0.017461786405072,0.0168133811489637,0.456146648511942,4.04787364687882e-43,0
"388",1.01075,1.28675,0.74075,1.89275,1.93025,1.17725,3.3335,4.2095,0.759,0.8494,0.5986,0.791,0.25525,0.43775,0.54525,0.14175,2.64865,0.90925,1.60735,1.91155,0.21565,0.30745,0.41225,0.89735,0.0614104148446545,0.0875584636322548,2.79955909029534,5.7828799356913e-10,0
"389",1.82225,1.99925,1.84775,0.53375,0.64175,1.23875,3.9335,3.9905,0.6086,0.8226,0.7094,0.6066,0.50725,0.56625,0.39875,0.39825,0.68305,0.20335,3.33895,1.46695,0.62965,0.58915,0.77585,0.65435,0.253152166067249,0.884301872451995,7.428507129827e-194,0.392234586315531,0
"390",1.14275,0.71225,1.15775,1.34975,1.75625,1.94375,4.5425,4.3955,0.6306,0.6098,0.5034,0.8606,0.17625,0.45375,0.14525,0.39675,2.62135,2.85925,1.24075,1.09645,0.38665,0.69715,0.28175,0.62915,NA,NA,NA,NA,0
"391",1.72625,1.65875,1.03475,1.11575,1.44725,0.70925,4.3205,2.3855,0.5354,0.8662,0.749,0.5674,0.52425,0.20775,0.23725,0.24625,2.56285,1.04575,2.80465,3.83425,0.75205,0.23185,0.40685,0.06305,0.000282742521211758,0.00220796634554114,4.62350738442198e-278,1.29341005905502,0
"392",1.75925,0.70175,1.75925,0.68525,0.56675,0.58475,3.0455,4.1465,0.5654,0.8758,0.5674,0.7894,0.10125,0.26725,0.43575,0.54675,1.07695,3.65095,2.99185,0.95215,0.31375,0.75475,0.80465,0.69845,0.242918514629939,0.306008159692541,0.745390394172807,5.44643565652265e-231,0
"393",1.66775,0.74975,1.57625,1.36475,0.75575,0.64925,3.1805,2.9405,0.639,0.523,0.6746,0.7538,0.23775,0.59975,0.27125,0.50575,1.61515,2.80075,3.80695,3.72115,0.22915,0.37495,0.24395,0.17465,NA,NA,NA,NA,0
"394",1.20875,1.23125,1.30475,1.37825,1.30325,1.46375,3.3935,3.5765,0.843,0.8938,0.8858,0.7454,0.42675,0.44675,0.18325,0.18375,0.95605,3.51445,0.21895,3.92785,0.31555,0.97795,0.91895,0.68315,0.0561602372606055,0.17448894080641,5.63340419303878,2.30532473717701e-84,0
"395",0.51425,0.55025,1.96475,1.27175,1.03925,1.92575,2.6015,2.2475,0.601,0.833,0.8706,0.5182,0.58375,0.48725,0.49325,0.20875,3.28825,0.48805,2.94115,0.76105,0.32275,0.66925,0.85505,0.66785,0.0296035382382712,1.11308410870358,2.84902557164329,1.37586509065879e-05,1
"396",1.68575,1.78925,1.88075,0.64025,1.86425,1.78475,4.3115,2.4035,0.6406,0.8154,0.5962,0.8898,0.48325,0.44475,0.13325,0.49625,1.95055,2.22745,3.42085,3.78355,0.17065,0.97255,0.77495,0.56525,-0.441671586961948,-1.57747487526596,-0.0119709501863999,-4.3307528066234e-22,0
"397",1.02725,0.66425,1.68725,0.71225,1.52975,1.62875,4.7705,2.1545,0.855,0.829,0.6126,0.897,0.35975,0.37225,0.46925,0.51825,2.98795,0.85465,0.97945,2.88655,0.72325,0.82675,0.13325,0.32675,1.21466055988984,0.650837481101178,2.48536258269287,1.12311424541047e-26,1
"398",0.77975,0.96425,0.78875,1.87325,1.97075,1.59125,2.8535,2.6375,0.6162,0.6594,0.8818,0.8506,0.41125,0.47275,0.22725,0.22625,0.39445,3.89665,3.75625,1.88815,0.12745,0.50455,0.57065,0.90545,0.419512791785565,0.0800615772104193,2.42836187193645e-09,1.45683843226182,0
"399",0.92225,1.07375,1.79825,0.85475,1.08575,1.25375,3.2075,4.3505,0.7906,0.741,0.8054,0.7122,0.51275,0.30575,0.37025,0.33925,1.17835,1.30705,2.83975,3.04255,0.62695,0.78805,0.73085,0.17285,1.32778481826572,3.58975770700114,1.77740434898398e-30,0.252995486181033,0
"400",1.27325,1.54025,1.35875,1.07075,1.34675,0.99125,2.9315,4.7705,0.7858,0.6586,0.649,0.7934,0.59275,0.36675,0.45825,0.29725,3.70555,0.30085,2.30545,1.83355,0.20395,0.83035,0.47255,0.10085,0.153193614878137,1.02953162929788,3.3377340257593,3.92119369838206e-19,1
"401",0.93875,1.16975,0.85325,1.21025,0.59525,1.51475,3.7835,4.8815,0.5346,0.8742,0.6698,0.5006,0.40825,0.19125,0.15225,0.58175,0.53485,3.44425,2.15725,2.14945,0.49555,0.12925,0.33665,0.39875,0.0427922000886454,2.05029574613532,0.053731789054383,0.748907416240824,0
"402",0.95975,1.19525,1.22075,1.43525,1.13375,1.41575,4.2845,3.4415,0.8626,0.6726,0.6954,0.7402,0.59225,0.48425,0.21575,0.45975,2.92165,1.05355,1.96225,0.83125,0.80155,0.88975,0.85955,0.87845,0.673329188824915,2.85984477334505,1.26630003022427,0.0003417959251932,1
"403",0.80225,1.78775,0.51275,1.50725,1.08275,0.86075,2.0465,4.6205,0.6922,0.797,0.5606,0.6742,0.10875,0.34725,0.45075,0.11525,1.66195,1.91545,3.54955,2.76955,0.50815,0.69895,0.41315,0.06485,0.560027704384383,0.346342461109417,1.03256127223421,7.30415905960768e-17,1
"404",1.61225,0.74525,1.95125,1.62575,1.01075,0.92825,3.2915,4.5935,0.5278,0.6066,0.8786,0.6246,0.44675,0.43575,0.41875,0.32525,3.23755,2.87875,3.03475,0.74155,0.70795,0.29035,0.56885,0.38885,0.137337436432007,0.719928781451252,6.97325154390853e-61,1.83254947496001,0
"405",1.94975,1.46825,1.00025,0.51875,0.87275,0.93125,2.1905,2.8655,0.7194,0.7486,0.8474,0.8722,0.18725,0.59875,0.22425,0.38425,3.19855,1.09255,1.18615,0.73375,0.47125,0.68005,0.40055,0.67505,0.38298299550921,0.723894087135763,1.22395353976666,1.03167050044773e-132,0
"406",0.86825,1.70975,0.90875,0.73775,1.91975,1.92275,2.4275,2.2205,0.879,0.8918,0.6994,0.8522,0.27475,0.52925,0.20525,0.34675,1.15495,2.85145,1.24855,3.13225,0.95005,0.29845,0.06665,0.54905,0.366851383069332,0.133205624168686,1.81323495861801e-69,2.08837603318231,1
"407",1.94525,1.79375,1.52675,0.94175,0.57275,1.31825,2.1815,3.0335,0.563,0.8158,0.687,0.8974,0.21625,0.39925,0.28625,0.26675,2.34835,2.19235,0.14485,1.80235,0.16255,0.71875,0.34925,0.20525,0.0805884330174489,0.10581226536958,0.87946912995419,3.13227468824634e-245,0
"408",0.96575,0.67775,0.85025,1.61225,1.18925,0.59825,3.9845,3.3395,0.8814,0.6386,0.8522,0.7774,0.30375,0.41375,0.12075,0.11775,1.66585,0.67525,2.52775,2.56285,0.93295,0.99775,0.65075,0.79025,0.792677890518744,0.125417802120097,3.24849922057368e-07,0.701241690714294,1
"409",0.89525,1.40225,1.98725,0.95375,1.97375,0.85025,3.8555,4.6355,0.8694,0.7406,0.8162,0.5394,0.39125,0.32325,0.16775,0.47525,1.52155,2.05195,2.70715,2.85535,0.22645,0.95635,0.34475,0.37085,0.237656662205361,0.0421816182872488,1.81054436328637,-7.79098164123925e-224,0
"410",0.68525,0.89975,1.14875,1.88675,1.20875,1.30625,3.9305,3.7805,0.771,0.885,0.6306,0.721,0.56475,0.46225,0.38575,0.32875,0.35545,3.96685,1.32265,2.04805,0.79525,0.48205,0.54005,0.92885,1.44793004438354,0.118703048585806,-1.6174013847514e-70,1.67080773442167,1
"411",1.79825,1.15325,0.78125,0.77075,1.82525,0.95525,2.9585,2.7575,0.7942,0.6958,0.5654,0.8042,0.25625,0.29325,0.31525,0.21425,3.72115,3.24535,3.31555,2.64475,0.66565,0.36235,0.66875,0.06215,0.376115539462163,0.175969988705914,2.0158089795674e-50,0.0796298513346314,0
"412",1.18025,1.19225,1.01225,1.13525,1.93925,0.63425,4.7165,2.3915,0.8754,0.653,0.6598,0.501,0.53775,0.25725,0.13175,0.26525,0.40615,3.42865,2.51605,2.05975,0.67285,0.68815,0.93965,0.12605,0.494913819836408,0.933675987533738,5.8833408268825e-17,1.08652255036727,1
